model_a,model_b,K_a,K_b,profile_a,profile_b,valid_neighborhood_cells,supported_neighborhood_cells,persistence_score,persistence_tier,neighborhood_trace
qwen,gemma,6,10,Q06_F,G10_H,6,6,1.0,high,"5,9,Q05_E,G09_I,1;5,10,Q05_E,G10_H,1;6,9,Q06_F,G09_I,1;6,10,Q06_F,G10_H,1;7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1"
qwen,gemma,7,4,Q07_A,G04_C,6,2,0.3333333333333333,isolated,"6,4,Q06_C,G04_C,0;6,5,Q06_C,G05_D,0;7,4,Q07_A,G04_C,1;7,5,Q07_A,G05_D,1;8,4,Q08_F,G04_C,0;8,5,Q08_F,G05_D,0"
qwen,gemma,7,4,Q07_B,G04_D,6,6,1.0,high,"6,4,Q06_E,G04_D,1;6,5,Q06_E,G05_E,1;7,4,Q07_B,G04_D,1;7,5,Q07_B,G05_E,1;8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1"
qwen,gemma,7,4,Q07_C,G04_C,6,3,0.5,moderate,"6,4,Q06_A,G04_C,1;6,5,Q06_A,G05_D,0;7,4,Q07_C,G04_C,1;7,5,Q07_C,G05_D,0;8,4,Q08_A,G04_C,1;8,5,Q08_A,G05_D,0"
qwen,gemma,7,4,Q07_D,G04_A,6,6,1.0,high,"6,4,Q06_D,G04_A,1;6,5,Q06_D,G05_C,1;7,4,Q07_D,G04_A,1;7,5,Q07_D,G05_C,1;8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1"
qwen,gemma,7,4,Q07_E,G04_D,6,1,0.16666666666666666,isolated,"6,4,Q06_B,G04_D,0;6,5,Q06_B,G05_E,0;7,4,Q07_E,G04_D,1;7,5,Q07_E,G05_E,0;8,4,Q08_G,G04_D,0;8,5,Q08_G,G05_E,0"
qwen,gemma,7,4,Q07_F,G04_C,6,6,1.0,high,"6,4,Q06_F,G04_C,1;6,5,Q06_F,G05_D,1;7,4,Q07_F,G04_C,1;7,5,Q07_F,G05_D,1;8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1"
qwen,gemma,7,4,Q07_G,G04_B,6,6,1.0,high,"6,4,Q06_C,G04_B,1;6,5,Q06_C,G05_A,1;7,4,Q07_G,G04_B,1;7,5,Q07_G,G05_A,1;8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1"
qwen,gemma,7,5,Q07_A,G05_D,9,3,0.3333333333333333,isolated,"6,4,Q06_C,G04_C,0;6,5,Q06_C,G05_D,0;6,6,Q06_C,G06_D,0;7,4,Q07_A,G04_C,1;7,5,Q07_A,G05_D,1;7,6,Q07_A,G06_D,0;8,4,Q08_F,G04_C,0;8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1"
qwen,gemma,7,5,Q07_B,G05_E,9,9,1.0,high,"6,4,Q06_E,G04_D,1;6,5,Q06_E,G05_E,1;6,6,Q06_E,G06_F,1;7,4,Q07_B,G04_D,1;7,5,Q07_B,G05_E,1;7,6,Q07_B,G06_F,1;8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1"
qwen,gemma,7,5,Q07_D,G05_C,9,9,1.0,high,"6,4,Q06_D,G04_A,1;6,5,Q06_D,G05_C,1;6,6,Q06_D,G06_E,1;7,4,Q07_D,G04_A,1;7,5,Q07_D,G05_C,1;7,6,Q07_D,G06_E,1;8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1"
qwen,gemma,7,5,Q07_E,G05_B,9,6,0.6666666666666666,moderate,"6,4,Q06_B,G04_C,0;6,5,Q06_B,G05_B,1;6,6,Q06_B,G06_B,1;7,4,Q07_E,G04_C,0;7,5,Q07_E,G05_B,1;7,6,Q07_E,G06_B,1;8,4,Q08_G,G04_C,0;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1"
qwen,gemma,7,5,Q07_F,G05_D,9,9,1.0,high,"6,4,Q06_F,G04_C,1;6,5,Q06_F,G05_D,1;6,6,Q06_F,G06_D,1;7,4,Q07_F,G04_C,1;7,5,Q07_F,G05_D,1;7,6,Q07_F,G06_D,1;8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1"
qwen,gemma,7,5,Q07_G,G05_A,9,9,1.0,high,"6,4,Q06_C,G04_B,1;6,5,Q06_C,G05_A,1;6,6,Q06_C,G06_A,1;7,4,Q07_G,G04_B,1;7,5,Q07_G,G05_A,1;7,6,Q07_G,G06_A,1;8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1"
qwen,gemma,7,6,Q07_B,G06_F,9,9,1.0,high,"6,5,Q06_E,G05_E,1;6,6,Q06_E,G06_F,1;6,7,Q06_E,G07_A,1;7,5,Q07_B,G05_E,1;7,6,Q07_B,G06_F,1;7,7,Q07_B,G07_A,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1"
qwen,gemma,7,6,Q07_C,G06_C,9,6,0.6666666666666666,moderate,"6,5,Q06_A,G05_D,0;6,6,Q06_A,G06_C,1;6,7,Q06_A,G07_D,1;7,5,Q07_C,G05_D,0;7,6,Q07_C,G06_C,1;7,7,Q07_C,G07_D,1;8,5,Q08_A,G05_D,0;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1"
qwen,gemma,7,6,Q07_D,G06_E,9,9,1.0,high,"6,5,Q06_D,G05_C,1;6,6,Q06_D,G06_E,1;6,7,Q06_D,G07_G,1;7,5,Q07_D,G05_C,1;7,6,Q07_D,G06_E,1;7,7,Q07_D,G07_G,1;8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1"
qwen,gemma,7,6,Q07_E,G06_B,9,9,1.0,high,"6,5,Q06_B,G05_B,1;6,6,Q06_B,G06_B,1;6,7,Q06_B,G07_C,1;7,5,Q07_E,G05_B,1;7,6,Q07_E,G06_B,1;7,7,Q07_E,G07_C,1;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1"
qwen,gemma,7,6,Q07_F,G06_D,9,9,1.0,high,"6,5,Q06_F,G05_D,1;6,6,Q06_F,G06_D,1;6,7,Q06_F,G07_E,1;7,5,Q07_F,G05_D,1;7,6,Q07_F,G06_D,1;7,7,Q07_F,G07_E,1;8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1"
qwen,gemma,7,6,Q07_G,G06_A,9,9,1.0,high,"6,5,Q06_C,G05_A,1;6,6,Q06_C,G06_A,1;6,7,Q06_C,G07_B,1;7,5,Q07_G,G05_A,1;7,6,Q07_G,G06_A,1;7,7,Q07_G,G07_B,1;8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1"
qwen,gemma,7,7,Q07_B,G07_A,9,9,1.0,high,"6,6,Q06_E,G06_F,1;6,7,Q06_E,G07_A,1;6,8,Q06_E,G08_D,1;7,6,Q07_B,G06_F,1;7,7,Q07_B,G07_A,1;7,8,Q07_B,G08_D,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1"
qwen,gemma,7,7,Q07_C,G07_D,9,9,1.0,high,"6,6,Q06_A,G06_C,1;6,7,Q06_A,G07_D,1;6,8,Q06_A,G08_E,1;7,6,Q07_C,G06_C,1;7,7,Q07_C,G07_D,1;7,8,Q07_C,G08_E,1;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1"
qwen,gemma,7,7,Q07_D,G07_G,9,9,1.0,high,"6,6,Q06_D,G06_E,1;6,7,Q06_D,G07_G,1;6,8,Q06_D,G08_G,1;7,6,Q07_D,G06_E,1;7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_G,1;8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1"
qwen,gemma,7,7,Q07_E,G07_C,9,7,0.7777777777777778,high,"6,6,Q06_B,G06_B,1;6,7,Q06_B,G07_C,1;6,8,Q06_B,G08_H,0;7,6,Q07_E,G06_B,1;7,7,Q07_E,G07_C,1;7,8,Q07_E,G08_H,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;8,8,Q08_G,G08_H,0"
qwen,gemma,7,7,Q07_F,G07_E,9,6,0.6666666666666666,moderate,"6,6,Q06_F,G06_D,1;6,7,Q06_F,G07_E,1;6,8,Q06_F,G08_A,0;7,6,Q07_F,G06_D,1;7,7,Q07_F,G07_E,1;7,8,Q07_F,G08_A,0;8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1;8,8,Q08_C,G08_A,0"
qwen,gemma,7,7,Q07_G,G07_B,9,9,1.0,high,"6,6,Q06_C,G06_A,1;6,7,Q06_C,G07_B,1;6,8,Q06_C,G08_B,1;7,6,Q07_G,G06_A,1;7,7,Q07_G,G07_B,1;7,8,Q07_G,G08_B,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1"
qwen,gemma,7,8,Q07_B,G08_D,9,9,1.0,high,"6,7,Q06_E,G07_A,1;6,8,Q06_E,G08_D,1;6,9,Q06_E,G09_E,1;7,7,Q07_B,G07_A,1;7,8,Q07_B,G08_D,1;7,9,Q07_B,G09_E,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1"
qwen,gemma,7,8,Q07_C,G08_E,9,8,0.8888888888888888,high,"6,7,Q06_A,G07_D,1;6,8,Q06_A,G08_E,1;6,9,Q06_A,G09_B,1;7,7,Q07_C,G07_D,1;7,8,Q07_C,G08_E,1;7,9,Q07_C,G09_B,0;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1"
qwen,gemma,7,8,Q07_C,G08_F,9,6,0.6666666666666666,moderate,"6,7,Q06_A,G07_F,0;6,8,Q06_A,G08_F,1;6,9,Q06_A,G09_H,1;7,7,Q07_C,G07_F,0;7,8,Q07_C,G08_F,1;7,9,Q07_C,G09_H,1;8,7,Q08_A,G07_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1"
qwen,gemma,7,8,Q07_D,G08_C,9,9,1.0,high,"6,7,Q06_D,G07_G,1;6,8,Q06_D,G08_C,1;6,9,Q06_D,G09_C,1;7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_C,1;7,9,Q07_D,G09_C,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1"
qwen,gemma,7,8,Q07_D,G08_G,9,9,1.0,high,"6,7,Q06_D,G07_G,1;6,8,Q06_D,G08_G,1;6,9,Q06_D,G09_G,1;7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_G,1;7,9,Q07_D,G09_G,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1"
qwen,gemma,7,8,Q07_E,G08_H,9,6,0.6666666666666666,moderate,"6,7,Q06_B,G07_C,1;6,8,Q06_B,G08_H,0;6,9,Q06_B,G09_F,1;7,7,Q07_E,G07_C,1;7,8,Q07_E,G08_H,1;7,9,Q07_E,G09_F,1;8,7,Q08_G,G07_C,1;8,8,Q08_G,G08_H,0;8,9,Q08_G,G09_F,0"
qwen,gemma,7,8,Q07_F,G08_H,9,3,0.3333333333333333,isolated,"6,7,Q06_F,G07_C,0;6,8,Q06_F,G08_H,1;6,9,Q06_F,G09_F,0;7,7,Q07_F,G07_C,0;7,8,Q07_F,G08_H,1;7,9,Q07_F,G09_F,0;8,7,Q08_C,G07_C,0;8,8,Q08_C,G08_H,1;8,9,Q08_C,G09_F,0"
qwen,gemma,7,8,Q07_G,G08_B,9,9,1.0,high,"6,7,Q06_C,G07_B,1;6,8,Q06_C,G08_B,1;6,9,Q06_C,G09_A,1;7,7,Q07_G,G07_B,1;7,8,Q07_G,G08_B,1;7,9,Q07_G,G09_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1"
qwen,gemma,7,9,Q07_B,G09_E,9,9,1.0,high,"6,8,Q06_E,G08_D,1;6,9,Q06_E,G09_E,1;6,10,Q06_E,G10_A,1;7,8,Q07_B,G08_D,1;7,9,Q07_B,G09_E,1;7,10,Q07_B,G10_A,1;8,8,Q08_E,G08_D,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1"
qwen,gemma,7,9,Q07_C,G09_H,9,6,0.6666666666666666,moderate,"6,8,Q06_A,G08_F,1;6,9,Q06_A,G09_H,1;6,10,Q06_A,G10_F,0;7,8,Q07_C,G08_F,1;7,9,Q07_C,G09_H,1;7,10,Q07_C,G10_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;8,10,Q08_A,G10_F,0"
qwen,gemma,7,9,Q07_D,G09_C,9,9,1.0,high,"6,8,Q06_D,G08_C,1;6,9,Q06_D,G09_C,1;6,10,Q06_D,G10_B,1;7,8,Q07_D,G08_C,1;7,9,Q07_D,G09_C,1;7,10,Q07_D,G10_B,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1"
qwen,gemma,7,9,Q07_D,G09_G,9,9,1.0,high,"6,8,Q06_D,G08_G,1;6,9,Q06_D,G09_G,1;6,10,Q06_D,G10_G,1;7,8,Q07_D,G08_G,1;7,9,Q07_D,G09_G,1;7,10,Q07_D,G10_G,1;8,8,Q08_B,G08_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1"
qwen,gemma,7,9,Q07_E,G09_F,9,5,0.5555555555555556,moderate,"6,8,Q06_B,G08_H,0;6,9,Q06_B,G09_F,1;6,10,Q06_B,G10_E,1;7,8,Q07_E,G08_H,1;7,9,Q07_E,G09_F,1;7,10,Q07_E,G10_E,1;8,8,Q08_G,G08_H,0;8,9,Q08_G,G09_F,0;8,10,Q08_G,G10_E,0"
qwen,gemma,7,9,Q07_F,G09_I,9,6,0.6666666666666666,moderate,"6,8,Q06_F,G08_A,0;6,9,Q06_F,G09_I,1;6,10,Q06_F,G10_H,1;7,8,Q07_F,G08_A,0;7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1;8,8,Q08_C,G08_A,0;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1"
qwen,gemma,7,9,Q07_G,G09_A,9,9,1.0,high,"6,8,Q06_C,G08_B,1;6,9,Q06_C,G09_A,1;6,10,Q06_C,G10_C,1;7,8,Q07_G,G08_B,1;7,9,Q07_G,G09_A,1;7,10,Q07_G,G10_C,1;8,8,Q08_D,G08_B,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1"
qwen,gemma,7,10,Q07_A,G10_I,6,4,0.6666666666666666,moderate,"6,9,Q06_C,G09_I,0;6,10,Q06_C,G10_I,1;7,9,Q07_A,G09_I,0;7,10,Q07_A,G10_I,1;8,9,Q08_F,G09_I,1;8,10,Q08_F,G10_I,1"
qwen,gemma,7,10,Q07_B,G10_A,6,6,1.0,high,"6,9,Q06_E,G09_E,1;6,10,Q06_E,G10_A,1;7,9,Q07_B,G09_E,1;7,10,Q07_B,G10_A,1;8,9,Q08_E,G09_E,1;8,10,Q08_E,G10_A,1"
qwen,gemma,7,10,Q07_C,G10_J,6,5,0.8333333333333334,high,"6,9,Q06_A,G09_B,1;6,10,Q06_A,G10_J,1;7,9,Q07_C,G09_B,0;7,10,Q07_C,G10_J,1;8,9,Q08_A,G09_B,1;8,10,Q08_A,G10_J,1"
qwen,gemma,7,10,Q07_D,G10_B,6,6,1.0,high,"6,9,Q06_D,G09_C,1;6,10,Q06_D,G10_B,1;7,9,Q07_D,G09_C,1;7,10,Q07_D,G10_B,1;8,9,Q08_B,G09_C,1;8,10,Q08_B,G10_B,1"
qwen,gemma,7,10,Q07_D,G10_G,6,6,1.0,high,"6,9,Q06_D,G09_G,1;6,10,Q06_D,G10_G,1;7,9,Q07_D,G09_G,1;7,10,Q07_D,G10_G,1;8,9,Q08_B,G09_G,1;8,10,Q08_B,G10_G,1"
qwen,gemma,7,10,Q07_E,G10_E,6,4,0.6666666666666666,moderate,"6,9,Q06_B,G09_F,1;6,10,Q06_B,G10_E,1;7,9,Q07_E,G09_F,1;7,10,Q07_E,G10_E,1;8,9,Q08_G,G09_F,0;8,10,Q08_G,G10_E,0"
qwen,gemma,7,10,Q07_F,G10_H,6,6,1.0,high,"6,9,Q06_F,G09_I,1;6,10,Q06_F,G10_H,1;7,9,Q07_F,G09_I,1;7,10,Q07_F,G10_H,1;8,9,Q08_C,G09_I,1;8,10,Q08_C,G10_H,1"
qwen,gemma,7,10,Q07_G,G10_C,6,6,1.0,high,"6,9,Q06_C,G09_A,1;6,10,Q06_C,G10_C,1;7,9,Q07_G,G09_A,1;7,10,Q07_G,G10_C,1;8,9,Q08_D,G09_A,1;8,10,Q08_D,G10_C,1"
qwen,gemma,8,4,Q08_A,G04_C,6,3,0.5,moderate,"7,4,Q07_C,G04_C,1;7,5,Q07_C,G05_D,0;8,4,Q08_A,G04_C,1;8,5,Q08_A,G05_D,0;9,4,Q09_A,G04_C,1;9,5,Q09_A,G05_D,0"
qwen,gemma,8,4,Q08_B,G04_A,6,6,1.0,high,"7,4,Q07_D,G04_A,1;7,5,Q07_D,G05_C,1;8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1"
qwen,gemma,8,4,Q08_C,G04_C,6,6,1.0,high,"7,4,Q07_F,G04_C,1;7,5,Q07_F,G05_D,1;8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1"
qwen,gemma,8,4,Q08_D,G04_B,6,6,1.0,high,"7,4,Q07_G,G04_B,1;7,5,Q07_G,G05_A,1;8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1"
qwen,gemma,8,4,Q08_E,G04_D,6,6,1.0,high,"7,4,Q07_B,G04_D,1;7,5,Q07_B,G05_E,1;8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1"
qwen,gemma,8,4,Q08_H,G04_D,6,4,0.6666666666666666,moderate,"7,4,Q07_E,G04_D,1;7,5,Q07_E,G05_E,0;8,4,Q08_H,G04_D,1;8,5,Q08_H,G05_E,1;9,4,Q09_G,G04_D,1;9,5,Q09_G,G05_E,0"
qwen,gemma,8,5,Q08_B,G05_C,9,9,1.0,high,"7,4,Q07_D,G04_A,1;7,5,Q07_D,G05_C,1;7,6,Q07_D,G06_E,1;8,4,Q08_B,G04_A,1;8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1;9,4,Q09_H,G04_A,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1"
qwen,gemma,8,5,Q08_C,G05_D,9,9,1.0,high,"7,4,Q07_F,G04_C,1;7,5,Q07_F,G05_D,1;7,6,Q07_F,G06_D,1;8,4,Q08_C,G04_C,1;8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1;9,4,Q09_I,G04_C,1;9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1"
qwen,gemma,8,5,Q08_D,G05_A,9,9,1.0,high,"7,4,Q07_G,G04_B,1;7,5,Q07_G,G05_A,1;7,6,Q07_G,G06_A,1;8,4,Q08_D,G04_B,1;8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;9,4,Q09_E,G04_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1"
qwen,gemma,8,5,Q08_E,G05_E,9,9,1.0,high,"7,4,Q07_B,G04_D,1;7,5,Q07_B,G05_E,1;7,6,Q07_B,G06_F,1;8,4,Q08_E,G04_D,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;9,4,Q09_B,G04_D,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1"
qwen,gemma,8,5,Q08_G,G05_B,9,6,0.6666666666666666,moderate,"7,4,Q07_E,G04_C,0;7,5,Q07_E,G05_B,1;7,6,Q07_E,G06_B,1;8,4,Q08_G,G04_C,0;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;9,4,Q09_D,G04_C,0;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1"
qwen,gemma,8,5,Q08_H,G05_E,9,5,0.5555555555555556,moderate,"7,4,Q07_E,G04_D,1;7,5,Q07_E,G05_E,0;7,6,Q07_E,G06_F,0;8,4,Q08_H,G04_D,1;8,5,Q08_H,G05_E,1;8,6,Q08_H,G06_F,1;9,4,Q09_G,G04_D,1;9,5,Q09_G,G05_E,0;9,6,Q09_G,G06_F,0"
qwen,gemma,8,6,Q08_A,G06_C,9,6,0.6666666666666666,moderate,"7,5,Q07_C,G05_D,0;7,6,Q07_C,G06_C,1;7,7,Q07_C,G07_D,1;8,5,Q08_A,G05_D,0;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;9,5,Q09_A,G05_D,0;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1"
qwen,gemma,8,6,Q08_B,G06_E,9,9,1.0,high,"7,5,Q07_D,G05_C,1;7,6,Q07_D,G06_E,1;7,7,Q07_D,G07_G,1;8,5,Q08_B,G05_C,1;8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1;9,5,Q09_H,G05_C,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1"
qwen,gemma,8,6,Q08_C,G06_D,9,9,1.0,high,"7,5,Q07_F,G05_D,1;7,6,Q07_F,G06_D,1;7,7,Q07_F,G07_E,1;8,5,Q08_C,G05_D,1;8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1;9,5,Q09_I,G05_D,1;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1"
qwen,gemma,8,6,Q08_D,G06_A,9,9,1.0,high,"7,5,Q07_G,G05_A,1;7,6,Q07_G,G06_A,1;7,7,Q07_G,G07_B,1;8,5,Q08_D,G05_A,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;9,5,Q09_E,G05_A,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1"
qwen,gemma,8,6,Q08_E,G06_F,9,9,1.0,high,"7,5,Q07_B,G05_E,1;7,6,Q07_B,G06_F,1;7,7,Q07_B,G07_A,1;8,5,Q08_E,G05_E,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;9,5,Q09_B,G05_E,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1"
qwen,gemma,8,6,Q08_F,G06_D,9,6,0.6666666666666666,moderate,"7,5,Q07_A,G05_D,1;7,6,Q07_A,G06_D,0;7,7,Q07_A,G07_E,0;8,5,Q08_F,G05_D,0;8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;9,5,Q09_C,G05_D,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1"
qwen,gemma,8,6,Q08_G,G06_B,9,9,1.0,high,"7,5,Q07_E,G05_B,1;7,6,Q07_E,G06_B,1;7,7,Q07_E,G07_C,1;8,5,Q08_G,G05_B,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;9,5,Q09_D,G05_B,1;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1"
qwen,gemma,8,6,Q08_H,G06_F,9,2,0.2222222222222222,isolated,"7,5,Q07_E,G05_E,0;7,6,Q07_E,G06_F,0;7,7,Q07_E,G07_A,0;8,5,Q08_H,G05_E,1;8,6,Q08_H,G06_F,1;8,7,Q08_H,G07_A,0;9,5,Q09_G,G05_E,0;9,6,Q09_G,G06_F,0;9,7,Q09_G,G07_A,0"
qwen,gemma,8,7,Q08_A,G07_D,9,9,1.0,high,"7,6,Q07_C,G06_C,1;7,7,Q07_C,G07_D,1;7,8,Q07_C,G08_E,1;8,6,Q08_A,G06_C,1;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;9,6,Q09_A,G06_C,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1"
qwen,gemma,8,7,Q08_B,G07_G,9,9,1.0,high,"7,6,Q07_D,G06_E,1;7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_G,1;8,6,Q08_B,G06_E,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_G,1;9,6,Q09_H,G06_E,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_G,1"
qwen,gemma,8,7,Q08_C,G07_E,9,6,0.6666666666666666,moderate,"7,6,Q07_F,G06_D,1;7,7,Q07_F,G07_E,1;7,8,Q07_F,G08_A,0;8,6,Q08_C,G06_D,1;8,7,Q08_C,G07_E,1;8,8,Q08_C,G08_A,0;9,6,Q09_I,G06_D,1;9,7,Q09_I,G07_E,1;9,8,Q09_I,G08_A,0"
qwen,gemma,8,7,Q08_D,G07_B,9,9,1.0,high,"7,6,Q07_G,G06_A,1;7,7,Q07_G,G07_B,1;7,8,Q07_G,G08_B,1;8,6,Q08_D,G06_A,1;8,7,Q08_D,G07_B,1;8,8,Q08_D,G08_B,1;9,6,Q09_E,G06_A,1;9,7,Q09_E,G07_B,1;9,8,Q09_E,G08_B,1"
qwen,gemma,8,7,Q08_E,G07_A,9,9,1.0,high,"7,6,Q07_B,G06_F,1;7,7,Q07_B,G07_A,1;7,8,Q07_B,G08_D,1;8,6,Q08_E,G06_F,1;8,7,Q08_E,G07_A,1;8,8,Q08_E,G08_D,1;9,6,Q09_B,G06_F,1;9,7,Q09_B,G07_A,1;9,8,Q09_B,G08_D,1"
qwen,gemma,8,7,Q08_F,G07_E,9,6,0.6666666666666666,moderate,"7,6,Q07_A,G06_D,0;7,7,Q07_A,G07_E,0;7,8,Q07_A,G08_A,0;8,6,Q08_F,G06_D,1;8,7,Q08_F,G07_E,1;8,8,Q08_F,G08_A,1;9,6,Q09_C,G06_D,1;9,7,Q09_C,G07_E,1;9,8,Q09_C,G08_A,1"
qwen,gemma,8,7,Q08_G,G07_C,9,7,0.7777777777777778,high,"7,6,Q07_E,G06_B,1;7,7,Q07_E,G07_C,1;7,8,Q07_E,G08_H,1;8,6,Q08_G,G06_B,1;8,7,Q08_G,G07_C,1;8,8,Q08_G,G08_H,0;9,6,Q09_D,G06_B,1;9,7,Q09_D,G07_C,1;9,8,Q09_D,G08_H,0"
qwen,gemma,8,8,Q08_A,G08_E,9,8,0.8888888888888888,high,"7,7,Q07_C,G07_D,1;7,8,Q07_C,G08_E,1;7,9,Q07_C,G09_B,0;8,7,Q08_A,G07_D,1;8,8,Q08_A,G08_E,1;8,9,Q08_A,G09_B,1;9,7,Q09_A,G07_D,1;9,8,Q09_A,G08_E,1;9,9,Q09_A,G09_B,1"
qwen,gemma,8,8,Q08_A,G08_F,9,6,0.6666666666666666,moderate,"7,7,Q07_C,G07_F,0;7,8,Q07_C,G08_F,1;7,9,Q07_C,G09_H,1;8,7,Q08_A,G07_F,0;8,8,Q08_A,G08_F,1;8,9,Q08_A,G09_H,1;9,7,Q09_A,G07_F,0;9,8,Q09_A,G08_F,1;9,9,Q09_A,G09_H,1"
qwen,gemma,8,8,Q08_B,G08_C,9,9,1.0,high,"7,7,Q07_D,G07_G,1;7,8,Q07_D,G08_C,1;7,9,Q07_D,G09_C,1;8,7,Q08_B,G07_G,1;8,8,Q08_B,G08_C,1;8,9,Q08_B,G09_C,1;9,7,Q09_H,G07_G,1;9,8,Q09_H,G08_C,1;9,9,Q09_H,G09_C,1"
